algorithm,avg_execution_time,min_execution_time,max_execution_time,avg_cpu_load,min_cpu_load,max_cpu_load,avg_memory_used,min_memory_used,max_memory_used,avg_cpu_power,min_cpu_power,max_cpu_power,avg_energy_consumption,min_energy_consumption,max_energy_consumption,total_iterations,test_date
BLOWFISH_CTR_N_192_plaintext_MB1.txt,12313694,11045200,36541600,1.072741283,0,27.07,990863,0,47443968,16.39284333,13.77,18.1,0.201856457,0.1538109,0.64807412,300,5/13/2025 7:03
BLOWFISH_CTR_N_192_plaintext_MB2.txt,23666686,21702200,42025600,1.80302296,0,26.26,156317,0,7811072,17.59427333,16.63,18.64,0.416398142,0.360907586,0.763184896,300,5/13/2025 7:04
BLOWFISH_CTR_N_192_plaintext_MB4.txt,46297437,43756000,62792400,2.570566261,0,26.41,50817,0,10670080,17.37808333,15.95,19.67,0.804560718,0.707891305,1.072044505,300,5/13/2025 7:04
BLOWFISH_CTR_N_192_plaintext_MB8.txt,91928112,88647300,103696000,5.035204725,0,24.05,119371,0,17674240,16.92538667,15.94,17.85,1.555918841,1.420148796,1.755956265,300,5/13/2025 7:05
BLOWFISH_CTR_N_192_plaintext_MB16.txt,184244029,178355800,199876500,7.589218432,0,25.43,30651,0,4247552,17.01822333,15.82,18.65,3.135506033,2.830085678,3.567374615,300,5/13/2025 7:06
BLOWFISH_CTR_N_192_plaintext_MB32.txt,368074486,358471100,383749800,15.2086372,11.47,29.28,110100,0,15327232,17.14233,15.37,22.8,6.309654304,5.61701261,8.59756764,300,5/13/2025 7:08
BLOWFISH_CTR_N_192_plaintext_MB64.txt,735728578,724981000,800024300,15.25815558,12.01,27.04,102058,0,14528512,16.89464,15.64,23.24,12.42986946,11.38519626,17.63259935,300,5/13/2025 7:11
BLOWFISH_CTR_N_192_plaintext_MB128.txt,1464581002,1450756700,1508487200,15.24331569,12.57,22.77,580826,0,132976640,16.99445333,15.31,22.42,24.88975349,22.31455465,32.83841706,300,5/13/2025 7:19
BLOWFISH_CTR_N_256_plaintext_KB10.txt,73229,48500,1038700,0.637909624,0,27.21,1054091,0,14491648,25.14402333,18.64,31.81,0.001841272,0.001101624,0.027297036,300,5/13/2025 7:20
BLOWFISH_CTR_N_256_plaintext_KB50.txt,50541,41600,250700,0.53999071,0,23.01,639535,0,7184384,30.95493,20.68,31.81,0.001564493,0.000903716,0.007974767,300,5/13/2025 7:20
BLOWFISH_CTR_N_256_plaintext_KB100.txt,47882,39900,93300,0.554867431,0,27.03,729442,0,6004736,20.681,20.68,20.68,0.000990248,0.000825132,0.001929444,300,5/13/2025 7:20
BLOWFISH_CTR_N_256_plaintext_KB500.txt,52431,45600,155100,0.554683438,0,26.15,61303,0,2232320,18.43974667,18.14,18.88,0.000966814,0.000827184,0.002928288,300,5/13/2025 7:20
BLOWFISH_CTR_N_256_plaintext_MB1.txt,12393420,11009100,43831200,1.336504544,0,27.88,976786,0,57794560,18.91147333,18.11,19.78,0.234377832,0.20295877,0.838052544,300,5/13/2025 7:21
BLOWFISH_CTR_N_256_plaintext_MB2.txt,24404531,21983000,48329400,1.86045834,0,28.66,161969,0,8343552,18.52550667,17.67,19.98,0.452106302,0.38843961,0.85784685,300,5/13/2025 7:21
BLOWFISH_CTR_N_256_plaintext_MB4.txt,46335608,43921800,61104200,2.52628196,0,21.04,68471,0,12759040,17.58236,17.02,18.84,0.814689341,0.758103138,1.094909208,300,5/13/2025 7:21
BLOWFISH_CTR_N_256_plaintext_MB8.txt,91810672,87386100,100419300,4.993888086,0,25.93,134567,0,21676032,17.47240333,16.52,18.92,1.604153091,1.458165884,1.860083852,300,5/13/2025 7:22
BLOWFISH_CTR_N_256_plaintext_MB16.txt,182749017,176335400,192043400,7.783414365,0,27.34,61590,0,8331264,17.38307667,16.24,19.3,3.176740173,2.9113042,3.56828243,300,5/13/2025 7:23
BLOWFISH_CTR_N_256_plaintext_MB32.txt,366103927,358615100,377474000,15.21184122,11.42,30.7,89620,0,10002432,17.55966667,16.2,24.27,6.428662923,5.80956462,8.966124348,300,5/13/2025 7:25
BLOWFISH_CTR_N_256_plaintext_MB64.txt,731502518,714976400,833538800,15.02186306,11.71,24.39,10893038,0,386375680,17.21713333,15.54,18.64,12.59437639,11.32142924,14.74530137,300,5/13/2025 7:28
BLOWFISH_CTR_N_256_plaintext_MB128.txt,1457031249,1437213700,1496424500,15.13250634,12.29,23.7,6444,0,442368,17.26530667,15.96,20.56,25.15609134,23.2511249,30.01275606,300,5/13/2025 7:36
BLOWFISH_CTR_N_448_plaintext_KB10.txt,76395,55300,425900,0.671354979,0,26.48,957317,0,15040512,28.48852,18.03,36.53,0.00217638,0.001222434,0.014213823,300,5/13/2025 7:39
BLOWFISH_CTR_N_448_plaintext_KB50.txt,53079,41800,305800,0.541091429,0,25.85,680236,0,9388032,25.06344,18.04,29.01,0.001330342,0.000781132,0.008871258,300,5/13/2025 7:39
BLOWFISH_CTR_N_448_plaintext_KB100.txt,49647,40300,117000,0.699447897,0,28.83,584212,0,10309632,18.90569333,17.55,19.54,0.000938611,0.000727012,0.00228618,300,5/13/2025 7:39
BLOWFISH_CTR_N_448_plaintext_KB500.txt,51755,45900,86700,0.573581206,0,26.63,63474,0,2027520,19.36679333,17.55,19.81,0.001002328,0.000805545,0.001717527,300,5/13/2025 7:39
BLOWFISH_CTR_N_448_plaintext_MB1.txt,12541529,11039800,40269500,1.303168449,0,32.81,806065,0,47185920,17.88806667,16.48,18.68,0.224343707,0.181935904,0.704800124,300,5/13/2025 7:40
BLOWFISH_CTR_N_448_plaintext_MB2.txt,23869786,21760200,49202900,1.795732996,0,24.08,149544,0,7946240,17.16882333,16.89,17.54,0.409816139,0.369052992,0.863018866,300,5/13/2025 7:40
BLOWFISH_CTR_N_448_plaintext_MB4.txt,46247999,43685400,55115900,2.717849068,0,25.94,44619,0,9707520,17.06776333,15.69,17.79,0.789349902,0.691732875,0.955806604,300,5/13/2025 7:40
BLOWFISH_CTR_N_448_plaintext_MB8.txt,91900217,88282900,98986100,5.240590785,0,35.25,87012,0,7606272,17.38175333,16.44,19.25,1.597386903,1.472461752,1.889535725,300,5/13/2025 7:41
BLOWFISH_CTR_N_448_plaintext_MB16.txt,183987496,178010300,192817200,7.667695114,0,25.21,59842,0,9166848,16.85835,15.76,18.31,3.101725603,2.825501656,3.523849219,300,5/13/2025 7:42
BLOWFISH_CTR_N_448_plaintext_MB32.txt,367328024,359489500,381230200,15.23697134,11.19,24.72,109158,0,9850880,16.95998667,15.41,21.65,6.229878389,5.574060511,8.054196195,300,5/13/2025 7:44
BLOWFISH_CTR_N_448_plaintext_MB64.txt,741440162,718294800,1174795900,20.08355714,7.47,38.39,143045,0,14151680,18.47137667,15.46,22.7,13.69542051,11.34958285,23.76612106,300,5/13/2025 7:48
BLOWFISH_CTR_N_448_plaintext_MB128.txt,1437714122,1257140900,1967011000,11.73425163,6.35,42.38,1238807,0,319807488,19.20304667,10.95,42.64,27.60849138,17.28282112,57.43299286,300,5/13/2025 7:55
BLOWFISH_CFB_P_32_plaintext_KB10.txt,69147,49100,294800,0.406621358,0,21.91,1170049,0,15228928,30.89118667,24.47,49.07,0.002136033,0.001343403,0.009544115,300,5/13/2025 7:56
BLOWFISH_CFB_P_32_plaintext_KB50.txt,47075,37000,149400,0.243562187,0,12.22,569507,0,5943296,33.25563333,26.04,49.07,0.001565509,0.00096348,0.007331058,300,5/13/2025 7:56
BLOWFISH_CFB_P_32_plaintext_KB100.txt,41371,34200,111800,0.349859412,0,15.74,762688,0,9957376,24.47763333,24.17,24.67,0.001012664,0.000843714,0.002758106,300,5/13/2025 7:57
BLOWFISH_CFB_P_32_plaintext_KB500.txt,46480,38500,242400,0.383006467,0,21.64,57125,0,1855488,26.67364667,24.17,27.47,0.001239791,0.000930545,0.006513288,300,5/13/2025 7:57
BLOWFISH_CFB_P_32_plaintext_MB1.txt,10298685,9377000,25958500,0.508427959,0,14.06,676918,0,48287744,24.94336,22.69,27.47,0.256883807,0.214356968,0.652337105,300,5/13/2025 7:57
BLOWFISH_CFB_P_32_plaintext_MB2.txt,19786102,18586300,30120500,0.847170161,0,16.53,143810,0,9060352,23.36064333,22.69,23.99,0.462216072,0.42855402,0.708762959,300,5/13/2025 7:57
BLOWFISH_CFB_P_32_plaintext_MB4.txt,39157906,37336200,48153200,1.171002201,0,14.47,67638,0,11431936,23.07111,22.5,25.04,0.903416357,0.8413695,1.123299408,300,5/13/2025 7:57
BLOWFISH_CFB_P_32_plaintext_MB8.txt,78112179,75257800,87449200,2.244987976,0,15.1,135850,0,19148800,22.88731333,21.73,24.89,1.787777916,1.636123409,2.040643985,300,5/13/2025 7:58
BLOWFISH_CFB_P_32_plaintext_MB16.txt,155399824,152127400,160637500,4.107700336,0,17.27,48646,0,8818688,22.831,21.66,26.81,3.547933382,3.320722575,4.306691375,300,5/13/2025 7:58
BLOWFISH_CFB_P_32_plaintext_MB32.txt,312278649,307550700,322349600,8.391939546,5.92,16.06,132819,0,17252352,22.75403,21.4,26.98,7.105597748,6.62814255,8.462446974,300,5/13/2025 8:00
BLOWFISH_CFB_P_32_plaintext_MB64.txt,623266658,612979700,635823800,11.1653382,6.24,21.62,167103,0,6995968,23.51704,20.77,33.78,14.65738693,12.91792642,21.35706044,300,5/13/2025 8:03
BLOWFISH_CFB_P_32_plaintext_MB128.txt,1245295350,1223682300,1442268000,8.210038116,6.51,17.6,11002661,0,1067339776,22.47736,20.73,26.31,27.99095189,25.68363044,35.17900088,300,5/13/2025 8:10
BLOWFISH_CFB_P_64_plaintext_KB10.txt,66620,45000,516000,0.616727323,0,30.07,1053054,0,15400960,15.17469,13.64,24.36,0.001010938,0.0006138,0.00703824,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_KB50.txt,46276,36400,267400,0.410545665,0,23.95,489458,0,5586944,32.64322,24.36,36.72,0.001510598,0.00090132,0.00668304,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_KB100.txt,42963,33800,168000,0.264331271,0,14.03,481307,0,6717440,31.66249333,26.95,34.16,0.001360316,0.00099715,0.00551684,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_KB500.txt,45111,37800,193900,0.233238075,0,10.82,444101,0,6029312,26.61166667,24.55,26.95,0.001200479,0.00101871,0.005175191,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_MB1.txt,10319275,9393000,39781300,0.702071977,0,19.85,221511,0,49278976,24.83869667,23.7,26.12,0.256317342,0.2226141,0.976630915,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_MB2.txt,19720578,18560000,27660200,0.745675164,0,12.86,152780,0,17899520,23.68447333,22.18,26.12,0.467071504,0.41170516,0.671866258,300,5/13/2025 8:11
BLOWFISH_CFB_P_64_plaintext_MB4.txt,39180267,37315800,45784900,1.309661993,0,14.15,71161,0,14786560,22.71767667,21.67,23.57,0.890084637,0.811245492,1.022123572,300,5/13/2025 8:12
BLOWFISH_CFB_P_64_plaintext_MB8.txt,79664883,75765800,86862700,1.915780184,0,13.24,140752,0,20934656,22.73644,21.46,26.88,1.811295832,1.652823448,2.271115392,300,5/13/2025 8:12
BLOWFISH_CFB_P_64_plaintext_MB16.txt,157402419,152176100,166320900,3.891785555,0,14.39,46052,0,7708672,22.47594667,21.17,26.93,3.537768375,3.284620458,4.370755158,300,5/13/2025 8:13
BLOWFISH_CFB_P_64_plaintext_MB32.txt,313146366,308114800,326225700,8.461799592,5.96,19.05,105690,0,9175040,22.54807,20.72,26.63,7.060846181,6.417889464,8.329472539,300,5/13/2025 8:15
BLOWFISH_CFB_P_64_plaintext_MB64.txt,622724953,613539900,642588600,9.297189748,6.2,26.12,462766,0,71946240,23.37404,20.65,32.27,14.55559796,12.7697948,20.39641485,300,5/13/2025 8:18
BLOWFISH_CFB_P_64_plaintext_MB128.txt,1245071259,1224039800,1419792600,8.382555931,6.43,20.02,11252940,0,932249600,22.56581333,20.66,29.87,28.09604562,25.72689599,41.0639438,300,5/13/2025 8:25
BLOWFISH_CFB_P_128_plaintext_KB10.txt,67823,53800,180400,0.659957861,0,33.52,1065178,0,15552512,20.63552,14.42,33.52,0.001399563,0.000788774,0.006047008,300,5/13/2025 8:25
BLOWFISH_CFB_P_128_plaintext_KB50.txt,47953,36800,218900,0.453223081,0,18.75,706355,0,8335360,36.88244667,33.52,37.79,0.001768624,0.001317708,0.008272231,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_KB100.txt,42805,34000,96200,0.487533191,0,22.13,513092,0,11001856,29.47699,26.15,34.86,0.001261763,0.001017235,0.003353532,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_KB500.txt,45881,39700,112200,0.342702287,0,18.49,289819,0,9043968,26.55367667,26.15,26.75,0.001218309,0.001038155,0.00300135,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_MB1.txt,10463671,9385100,40787500,0.694732653,0,19.7,447201,0,53305344,27.49748,26.96,28.77,0.287724584,0.2533977,1.1012625,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_MB2.txt,20301688,18727100,28326200,0.97281422,0,15.23,160303,0,15740928,24.83246667,24.34,26.96,0.504140991,0.455817614,0.698140432,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_MB4.txt,39691517,37738000,47900100,1.586622085,0,19.45,97389,0,10723328,25.18313043,-1,28.2,0.99955665,-0.0386757,1.29410082,300,5/13/2025 8:26
BLOWFISH_CFB_P_128_plaintext_MB8.txt,79517706,76160400,90214900,2.26176013,0,22.19,131741,0,18771968,24.37317333,22.29,26.95,1.938098831,1.708655553,2.295067056,300,5/13/2025 8:27
BLOWFISH_CFB_P_128_plaintext_MB16.txt,160847660,155393000,173408300,4.600099994,0,19.34,49056,0,8720384,23.56824333,22.07,27.36,3.79089679,3.459240765,4.554818928,300,5/13/2025 8:28
BLOWFISH_CFB_P_128_plaintext_MB32.txt,320616521,314120200,341025200,9.2468575,6.03,21.7,103697,0,8683520,23.54685333,21.42,29.16,7.549510196,6.75267642,9.442194624,300,5/13/2025 8:29
BLOWFISH_CFB_P_128_plaintext_MB64.txt,628694284,618979700,679669400,9.76255217,6.32,27.76,141639,0,13131776,24.12529431,-1,30.47,15.16743464,-0.6321673,19.34958958,300,5/13/2025 8:33
BLOWFISH_CFB_P_128_plaintext_MB128.txt,1265268983,1235080900,1303889400,9.277595157,6.72,20.03,1161830,0,295079936,23.70306667,21.28,28.57,29.99075506,27.21153112,36.37977521,300,5/13/2025 8:39
BLOWFISH_CFB_P_192_plaintext_KB10.txt,70960,46700,527800,0.471012284,0,28.29,1110876,0,14462976,22.03405,14.25,40.49,0.001563536,0.0007581,0.020228804,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_KB50.txt,49638,37500,242300,0.300041982,0,13.94,509323,0,5595136,41.95555667,25.27,44.72,0.00208259,0.000947625,0.009810727,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_KB100.txt,42706,34500,123600,0.27170505,0,13.38,495738,0,6086656,26.86192667,25.27,27.9,0.001147165,0.000871815,0.00344844,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_KB500.txt,46517,41300,195800,0.242773579,0,13.49,457113,0,6037504,23.74306667,23.51,24.33,0.001104456,0.000970963,0.004603258,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_MB1.txt,10314433,9337200,25232200,0.600253936,0,16.19,235124,0,49471488,26.22556,24.33,27.01,0.270501782,0.228003729,0.613899426,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_MB2.txt,20113748,18586300,30168700,1.257927426,0,39.39,133092,0,8441856,22.16054,18.79,24.25,0.445731517,0.352868684,0.695086848,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_MB4.txt,39753157,37222300,46717300,1.325919182,0,18.75,71693,0,10407936,25.58251,22.12,34.01,1.016985536,0.830953284,1.573431838,300,5/13/2025 8:44
BLOWFISH_CFB_P_192_plaintext_MB8.txt,92408607,75552200,160547100,3.300240863,0,35.35,143005,0,20357120,19.54684,15.75,24.18,1.806296256,1.388833425,3.77285685,300,5/13/2025 8:45
BLOWFISH_CFB_P_192_plaintext_MB16.txt,181320763,174769000,199479100,4.220395928,0,17.72,54504,0,8912896,15.20634,13.9,17.39,2.757225171,2.46407269,3.382280223,300,5/13/2025 8:46
BLOWFISH_CFB_P_192_plaintext_MB32.txt,359643770,351245500,395443700,8.327795252,5.82,21.85,92050,0,8146944,15.50242333,13.74,22.58,5.575349972,5.006119536,8.155439884,300,5/13/2025 8:48
BLOWFISH_CFB_P_192_plaintext_MB64.txt,673402795,619653100,769692300,8.788496723,6.03,26.16,352952,0,77766656,19.02353333,13.58,30.81,12.81050052,9.10631476,19.38828626,300,5/13/2025 8:52
BLOWFISH_CFB_P_192_plaintext_MB128.txt,1247690564,1230723200,1277401300,8.271947796,6.34,16.87,1485742,0,401997824,22.57674247,-1,27.14,28.16878855,-1.2415518,33.81763687,300,5/13/2025 8:58
BLOWFISH_CFB_P_256_plaintext_KB10.txt,68010,50100,193200,0.401680017,0,22.54,1173858,0,16125952,35.644,27.3,41.2,0.002424148,0.00151515,0.00795984,300,5/13/2025 9:14
BLOWFISH_CFB_P_256_plaintext_KB50.txt,49257,36000,229500,0.331947879,0,28.83,514635,0,5976064,29.41362,25.5,32.37,0.001448827,0.00093585,0.007428915,300,5/13/2025 9:14
BLOWFISH_CFB_P_256_plaintext_KB100.txt,49987,41800,156100,0.409486694,0,25.04,648724,0,6234112,24.4383,22.84,25.85,0.001221597,0.000954712,0.003565324,300,5/13/2025 9:14
BLOWFISH_CFB_P_256_plaintext_KB500.txt,52306,43800,163600,0.28452119,0,12.81,20548,0,1748992,19.77949667,19.31,20.05,0.001034586,0.00087819,0.00328018,300,5/13/2025 9:14
BLOWFISH_CFB_P_256_plaintext_MB1.txt,12164023,10664900,42985700,0.796114906,0,21.21,705112,0,49692672,18.18865333,17.27,19.84,0.221247197,0.188332804,0.762566318,300,5/13/2025 9:14
BLOWFISH_CFB_P_256_plaintext_MB2.txt,23019405,21404200,33369300,1.062711279,0,14.11,155675,0,9515008,17.95647667,16.8,19.23,0.413347409,0.35959056,0.623963502,300,5/13/2025 9:15
BLOWFISH_CFB_P_256_plaintext_MB4.txt,45382035,42899100,53049500,1.294740721,0,10.61,27661,0,3735552,15.04377333,14.41,17.33,0.682717048,0.619454198,0.907024472,300,5/13/2025 9:15
BLOWFISH_CFB_P_256_plaintext_MB8.txt,90671778,86160900,101654300,2.574039981,0,30.15,121678,0,18452480,15.13214333,14.41,18.91,1.372058341,1.255128,1.847077743,300,5/13/2025 9:16
BLOWFISH_CFB_P_256_plaintext_MB16.txt,178626131,174106800,186725900,4.044243249,0,15.09,34816,0,3567616,14.71492,13.77,16.38,2.628469228,2.406487887,3.036163134,300,5/13/2025 9:17
BLOWFISH_CFB_P_256_plaintext_MB32.txt,360486599,351045600,383322400,8.373049945,5.85,21.08,142609,0,9678848,15.08289333,13.07,21.02,5.437180921,4.651833883,7.686570478,300,5/13/2025 9:18
BLOWFISH_CFB_P_256_plaintext_MB64.txt,719624490,705023900,758067600,8.101009424,6.11,18.11,120941,0,6762496,14.73647333,13.56,17.82,10.60472711,9.676820224,12.77490317,300,5/13/2025 9:22
BLOWFISH_CFB_P_256_plaintext_MB128.txt,1441231313,1407304300,1574795800,8.152089941,6.35,16.92,812018,0,198705152,14.69921,13.19,18.35,21.18496173,19.28065101,26.93067286,300,5/13/2025 9:30
BLOWFISH_CFB_P_448_plaintext_KB10.txt,78097,53700,300500,0.332924536,0,17.54,1091406,0,15241216,29.37758667,27.97,30.95,0.002294301,0.001662015,0.009300475,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_KB50.txt,51947,42000,177700,0.297561726,0,18.89,542324,0,6713344,17.97637333,17.61,18.25,0.000933819,0.00073962,0.003243025,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_KB100.txt,48549,40500,191900,0.42194446,0,19.69,496148,0,7913472,17.40624333,16.87,18.8,0.000845056,0.000683235,0.00360772,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_KB500.txt,55004,42600,297300,0.253084018,0,16.81,489485,0,6082560,16.82015667,16.49,18.8,0.000925176,0.000760189,0.004902477,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_MB1.txt,11862635,10755400,42928200,0.560848098,0,10.8,290761,0,49307648,15.60612667,14.94,16.86,0.185129784,0.161331,0.723769452,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_MB2.txt,22756947,21395000,32563100,0.75061963,0,10.22,150459,0,16769024,15.37831333,14.55,16.15,0.349963461,0.31293849,0.525894065,300,5/13/2025 9:31
BLOWFISH_CFB_P_448_plaintext_MB4.txt,45826981,42861900,59767500,1.508317409,0,15.9,47226,0,9605120,15.11204,14.16,17.85,0.69253917,0.617618136,0.896967855,300,5/13/2025 9:32
BLOWFISH_CFB_P_448_plaintext_MB8.txt,90996917,86625800,104569900,2.650029133,0,17.25,156084,0,19755008,14.87596321,-1,17.91,1.35366679,-0.0904364,1.790464491,300,5/13/2025 9:32
BLOWFISH_CFB_P_448_plaintext_MB16.txt,182307386,174281700,195594700,4.045191289,0,17.13,71625,0,9076736,14.71200667,13.63,18.19,2.682107478,2.396302567,3.36582303,300,5/13/2025 9:33
BLOWFISH_CFB_P_448_plaintext_MB32.txt,357011681,350357100,375041500,8.278303064,5.88,16.37,137297,0,17940480,15.06778,13.66,17.84,5.379373467,4.907411006,6.4251652,300,5/13/2025 9:35
BLOWFISH_CFB_P_448_plaintext_MB64.txt,744108777,705179400,1563671000,8.379643368,6.06,20.95,229348,0,29499392,17129.24267,13.18,513450,12746.01981,9.503771697,802866.875,300,5/13/2025 9:39
BLOWFISH_CFB_P_448_plaintext_MB128.txt,1437965239,1407866300,1508837800,8.288490173,6.39,17.73,1458107,0,250138624,14.7993,13.08,19.86,21.28087896,18.84581066,29.08378039,300,5/13/2025 9:47
BLOWFISH_CFB_N_32_plaintext_KB10.txt,71024,49800,211500,0.564783911,0,38.45,1146675,0,14204928,26.16601333,20.98,36.38,0.001858415,0.001210546,0.006806698,300,5/13/2025 12:37
BLOWFISH_CFB_N_32_plaintext_KB50.txt,50081,41300,136200,0.375730753,0,21.82,663197,0,9490432,31.75295333,23.64,36.38,0.00159022,0.000976332,0.004678468,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_KB100.txt,47780,41100,123700,0.280786325,0,21.28,529640,0,9060352,18.43455,17.8,23.64,0.000880803,0.00073158,0.00220186,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_KB500.txt,51830,42700,219800,0.293618593,0,17.41,46653,0,2162688,17.71773,15.72,19.67,0.00091831,0.000732552,0.003784956,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_MB1.txt,11686758,10579800,27311200,0.568980283,0,12.79,691172,0,50233344,17.58535,15.72,20.31,0.20551573,0.167955624,0.539419383,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_MB2.txt,22434275,20890600,32549200,0.893640466,0,13.42,165464,0,15732736,15.10589,14.7,15.57,0.33888969,0.31231032,0.506791044,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_MB4.txt,44078242,41670600,57850700,1.6679963,0,27.02,62559,0,10207232,18.23728333,14.82,29.26,0.803867388,0.61792731,1.692711482,300,5/13/2025 12:38
BLOWFISH_CFB_N_32_plaintext_MB8.txt,87800095,83587900,102237100,2.161348183,0,14.75,133816,0,19623936,15.74526667,13.88,18.61,1.382435909,1.165721516,1.832088832,300,5/13/2025 12:39
BLOWFISH_CFB_N_32_plaintext_MB16.txt,173778523,167972000,184309600,4.0827407,0,16.06,78861,0,8826880,15.29102333,14.01,17.35,2.65725145,2.361475164,3.19084544,300,5/13/2025 12:40
BLOWFISH_CFB_N_32_plaintext_MB32.txt,344254171,337980500,390143100,8.387730212,5.81,38.49,201304,0,17133568,15.39580268,-1,26.43,5.300069287,-0.3514251,9.172573788,300,5/13/2025 12:42
BLOWFISH_CFB_N_32_plaintext_MB64.txt,696593613,680367400,744811000,8.061834647,6.05,19.04,221648,0,10354688,14.91988333,13.35,19.82,10.39309544,9.315538956,13.92673111,300,5/13/2025 12:45
BLOWFISH_CFB_N_32_plaintext_MB128.txt,1380741299,1351423600,1498989600,8.230499107,6.5,25.52,1625770,0,313294848,15.05865333,13.46,31.96,20.79210456,18.8239784,44.20784741,300,5/13/2025 12:53
BLOWFISH_CFB_N_64_plaintext_KB10.txt,70542,50800,255600,0.40992391,0,25.53,1056194,0,12460032,18.03658333,12.25,33.58,0.001272337,0.00075705,0.00423018,300,5/13/2025 12:57
BLOWFISH_CFB_N_64_plaintext_KB50.txt,48881,40500,129100,0.283785183,0,15.74,540235,0,5615616,13.75222,8.79,15.35,0.000672222,0.000361269,0.001981685,300,5/13/2025 12:57
BLOWFISH_CFB_N_64_plaintext_KB100.txt,47232,40500,250200,0.285198948,0,15.72,541846,0,7569408,13.18392,8.82,14.99,0.000622703,0.00037485,0.003750498,300,5/13/2025 12:57
BLOWFISH_CFB_N_64_plaintext_KB500.txt,50879,41800,257300,0.404405726,0,20.56,73263,0,2600960,13.6478,13.13,14.86,0.000694386,0.000596102,0.003378349,300,5/13/2025 12:58
BLOWFISH_CFB_N_64_plaintext_MB1.txt,11464096,10610700,29047400,0.534866187,0,11.73,842997,0,58052608,15.07246333,11.7,19.67,0.172792167,0.12434994,0.53439456,300,5/13/2025 12:58
BLOWFISH_CFB_N_64_plaintext_MB2.txt,21971929,20869500,30508400,0.727735665,0,11.87,170502,0,14458880,14.81300333,14.61,15.25,0.325470258,0.304903395,0.44847348,300,5/13/2025 12:58
BLOWFISH_CFB_N_64_plaintext_MB4.txt,43485693,41807200,52525900,1.431232895,0,21.74,63214,0,12500992,15.17703344,-1,18.02,0.659983817,-0.0432482,0.882145674,300,5/13/2025 12:58
BLOWFISH_CFB_N_64_plaintext_MB8.txt,86608639,83959200,93187200,2.194604313,0,21.11,134444,0,18976768,15.20709667,14,17.87,1.317065945,1.180529,1.621948101,300,5/13/2025 12:59
BLOWFISH_CFB_N_64_plaintext_MB16.txt,173106512,168876300,200894400,4.054531195,0,15.89,62095,0,9613312,14.72571333,13.65,18.07,2.549116872,2.319417555,3.309153679,300,5/13/2025 13:00
BLOWFISH_CFB_N_64_plaintext_MB32.txt,352407709,342363400,380185100,8.130905538,5.64,18.68,91777,0,10870784,14.72530333,12.91,20.46,5.189310412,4.481756849,7.207264152,300,5/13/2025 13:01
BLOWFISH_CFB_N_64_plaintext_MB64.txt,693956813,673989700,759344500,8.019203381,6.02,17.48,332731,0,30502912,14.52454,13.4,17.64,10.07940349,9.13481184,12.54168544,300,5/13/2025 13:05
BLOWFISH_CFB_N_64_plaintext_MB128.txt,1388612639,1350668100,1660169400,7.917012136,6.33,16.99,11469141,0,942530560,14.55903,13.1,18.85,20.21685307,17.91776262,28.12666194,300,5/13/2025 13:13
BLOWFISH_CFB_N_128_plaintext_KB10.txt,84304,53200,3456800,0.342476054,0,17.67,978015,0,14688256,23.81732,22.2,26.95,0.002007895,0.00129426,0.07674096,300,5/13/2025 13:14
BLOWFISH_CFB_N_128_plaintext_KB50.txt,52503,41500,981100,0.28013367,0,14.24,758101,0,12808192,28.47546,18.38,30.84,0.001495047,0.000775636,0.030257124,300,5/13/2025 13:14
BLOWFISH_CFB_N_128_plaintext_KB100.txt,47041,40200,100600,0.287706816,0,15.28,149162,0,6656000,17.75500667,17.6,18.38,0.000835213,0.00073744,0.00177056,300,5/13/2025 13:14
